date_time,k,d,j,price,atr,direction
2024-03-01 23:57:00,32.503556187766925,62.25699383594161,-27.00331910858243,3506.38,7.186613771219825,
2024-03-01 23:58:00,18.3321176756624,38.61426207965439,-22.232171132321582,3513.92,7.203813783183057,
2024-03-01 23:59:00,18.3321176756624,23.055930513030575,8.884492000926045,3506.38,7.588736316224151,
2024-03-02 00:00:00,18.3321176756624,18.3321176756624,18.332117675662396,3506.38,7.063026737134304,
2024-03-02 00:01:00,66.66666666666667,45.55474511710827,108.89050976578346,3522.57,8.820638513072797,
2024-03-02 00:02:00,100.0,72.77737255855413,154.44525488289173,3522.57,9.342579196352656,
2024-03-02 00:03:00,100.0,88.88888888888887,122.22222222222226,3522.57,8.718210675098183,
2024-03-02 00:04:00,100.0,99.99999999999999,100.00000000000003,3522.57,9.292519597370374,
2024-03-02 00:05:00,100.0,99.99999999999999,100.00000000000003,3522.57,8.603067796111093,
2024-03-02 00:06:00,66.66666666666667,88.88888888888887,22.222222222222257,3506.38,9.118642893803091,
2024-03-02 00:07:00,33.333333333333336,66.66666666666666,-33.333333333333314,3506.38,8.465397074328704,
2024-03-02 00:08:00,26.147827877290045,42.04927595909667,-5.6550682863232,3519.08,8.731438202169551,
2024-03-02 00:09:00,29.894996911672795,29.792052707432045,30.100885320154298,3508.20,8.978030870118287,
2024-03-02 00:10:00,29.81264154827983,28.59103699128322,32.255850662273055,3506.38,8.421026819700678,
2024-03-02 00:11:00,22.93596870496064,27.520417267173425,13.767071580535067,3515.74,8.521823343083588,
2024-03-02 00:12:00,48.56907556104511,33.77256193809519,78.16210280694496,3520.61,8.965343966493869,
2024-03-02 00:13:00,38.74819847642507,33.477455219270276,49.28968499073464,3506.38,9.036470259660563,
2024-03-02 00:14:00,52.201334845592605,43.23257726614756,70.13885000448269,3520.35,9.424658960458187,
2024-03-02 00:15:00,29.772780510658283,29.332674143179172,30.652993245616507,3519.09,9.680005304830376,
2024-03-02 00:16:00,34.902787538064224,26.785937257424052,51.136488099344575,3510.19,9.55358403129253,
2024-03-02 00:17:00,58.257203092057644,46.66198172874113,81.44764581869067,3507.45,9.982516883839269,
2024-03-02 00:18:00,34.92621222768761,49.64472554071909,5.489185601624641,3507.51,9.203653915030575,
2024-03-02 00:19:00,8.104942609509443,33.76278597641822,-43.210744124308114,3507.64,8.482420513093588,
2024-03-02 00:20:00,16.537830873740784,19.832903880689937,9.947684859842475,3511.08,8.146308266876977,
2024-03-02 00:21:00,47.41157179667314,24.057156242679355,94.1204029046607,3523.54,8.759292107842231,
2024-03-02 00:22:00,45.6581545219334,36.59831823644334,63.77782709291351,3507.01,9.472364027590235,
2024-03-02 00:23:00,67.79448621553907,53.62140417804852,96.14065029052017,3525.00,10.094118211944444,
2024-03-02 00:24:00,43.55531686358768,52.335985867020035,25.99397885672296,3511.46,10.739669923883225,
2024-03-02 00:25:00,75.76083064804862,62.370211242391775,102.54206945936232,3525.00,10.947319732632124,
2024-03-02 00:26:00,20.569280343716176,36.31101563432379,-10.914190237499042,3511.46,10.816488155011033,
2024-03-02 00:27:00,20.569280343716176,28.649003461033285,4.409834109081963,3511.46,11.055081456957891,
2024-03-02 00:28:00,27.282491944145864,22.807017543859388,36.23344074471882,3511.46,10.314008065442327,
2024-03-02 00:29:00,51.52166129609724,41.20420097863687,72.15658193101798,3511.46,11.491072569239094,
2024-03-02 00:30:00,51.52166129609724,51.52166129609723,51.521661296097264,3511.46,10.662422839480444,
2024-03-02 00:31:00,75.76083064804862,67.68110753073148,91.92027688268291,3525.00,10.794691818158839,
2024-03-02 00:32:00,100.0,83.84055376536573,132.31889246926855,3525.00,10.990869148269637,
2024-03-02 00:33:00,100.0,91.92027688268286,116.15944623463429,3525.00,10.203488691757821,
2024-03-02 00:34:00,100.0,99.99999999999999,100.00000000000003,3525.00,10.418314507628022,
2024-03-02 00:35:00,100.0,99.99999999999999,100.00000000000003,3525.00,9.650359155294268,
2024-03-02 00:36:00,66.91285081240746,88.97095027080246,22.796651895617458,3511.56,9.90059423314764,
2024-03-02 00:37:00,39.68488429345134,69.14492040045953,-19.23518792056504,3513.60,9.302512713370229,
2024-03-02 00:38:00,11.619891678975415,39.684884293451326,-44.5100935499764,3513.60,8.686592298611961,
2024-03-02 00:39:00,23.58444116198906,24.963072378138595,20.827178729689983,3516.76,8.26975395143555,
2024-03-02 00:40:00,23.58444116198906,19.59625800098452,31.560807483998133,3513.60,8.112613965661291,
2024-03-02 00:41:00,42.5652387986214,29.911373707533183,67.87296898079782,3521.31,8.065751150765681,
2024-03-02 00:42:00,68.09453471196439,47.77613655013948,108.73133103561418,3523.44,8.037609349256323,
2024-03-02 00:43:00,92.29047970739283,70.6781493986074,135.5151403249637,3523.44,7.491726706170427,
2024-03-02 00:44:00,76.69028129469457,79.02509857135061,72.0206467413825,3518.71,7.709786017071224,
2024-03-02 00:45:00,59.71204051796237,76.23093384001659,26.674253873853928,3517.88,7.200035455573881,
2024-03-02 00:46:00,30.247754803676504,55.55002553877781,-20.356786666526105,3513.60,7.0154231150391775,
2024-03-02 00:47:00,12.514619883041432,34.158138401560095,-30.772417153995896,3513.60,6.526138310268304,
2024-03-02 00:48:00,33.33333333333334,25.365236006683755,49.26952798663252,3525.00,6.8641360259332265,
2024-03-02 00:49:00,33.33333333333334,26.393762183236035,47.21247563352796,3513.60,7.155299194652971,
2024-03-02 00:50:00,33.33333333333332,33.33333333333328,33.333333333333414,3513.60,6.6105327681536705,
2024-03-02 00:51:00,27.251461988304346,31.306042884990287,19.142300194932467,3522.92,6.769515498309167,
2024-03-02 00:52:00,62.7485380116955,41.83235867446362,104.58089668615926,3525.00,6.480894191306535,
2024-03-02 00:53:00,96.08187134502884,62.74853801169551,162.74853801169553,3525.00,5.986511158006742,
2024-03-02 00:54:00,99.82456140350894,86.21832358674442,127.03703703703798,3524.94,5.6120044427205835,
2024-03-02 00:55:00,99.64912280701787,98.51851851851853,101.91033138401656,3524.94,5.173587790500422,
2024-03-02 00:56:00,78.01169590643299,92.49512670565325,49.04483430799249,3517.60,5.376666349394735,
2024-03-02 00:57:00,45.64327485380119,74.43469785575064,-11.93957115009772,3513.87,5.241731964946671,
2024-03-02 00:58:00,13.274853801169387,45.64327485380121,-51.461988304094255,3513.87,4.856588617503141,
2024-03-02 00:59:00,18.290537664916517,25.736222106629047,3.3991687814914613,3519.45,4.95261502374401,
